ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
4.341,-12.016,0.053,-2.865,1.111,1.682,0.5,43.1,18.5,232611,2016-08-02 15:34:34:408
3.695,0.667,-0.206,-1.62,2.049,0.896,1.8,43.7,16.9,232710,2016-08-02 15:34:34:507
3.695,0.667,-0.206,-1.62,2.049,0.896,1.8,43.7,16.9,232809,2016-08-02 15:34:34:606
-0.026,-9.441,-7.302,-1.62,2.049,0.896,6.2,34.1,27.3,232910,2016-08-02 15:34:34:707
-0.026,-9.441,-7.302,0.448,2.058,-1.444,6.2,34.1,27.3,233010,2016-08-02 15:34:34:807
2.975,-9.246,-1.232,0.448,2.058,-1.444,7.7,26.5,37.3,233111,2016-08-02 15:34:34:908
2.975,-9.246,-1.232,1.223,0.601,-1.149,7.7,26.5,37.3,233209,2016-08-02 15:34:35:006
5.15,-7.693,-1.055,1.223,0.601,-1.149,5.6,28.3,36.7,233313,2016-08-02 15:34:35:110
1.091,-13.086,-3.159,0.929,-0.243,-0.572,5.6,28.3,36.7,233411,2016-08-02 15:34:35:208
1.091,-13.086,-3.159,0.929,-0.243,-0.572,2.0,37.6,26.6,233511,2016-08-02 15:34:35:308
8.803,-16.185,1.706,0.929,-0.243,-0.572,2.0,37.6,26.6,233609,2016-08-02 15:34:35:406
8.803,-16.185,1.706,-1.965,-0.096,1.361,-0.8,44.9,16.7,233711,2016-08-02 15:34:35:508
0.665,-4.439,1.102,-1.965,-0.096,1.361,-0.8,44.9,16.7,233809,2016-08-02 15:34:35:606
0.665,-4.439,1.102,0.319,1.534,0.317,2.6,43.2,17.7,233911,2016-08-02 15:34:35:708
0.051,-13.864,-12.914,0.319,1.534,0.317,2.6,43.2,17.7,234011,2016-08-02 15:34:35:808
0.051,-13.864,-12.914,0.319,1.534,0.317,8.3,36.8,25.6,234109,2016-08-02 15:34:35:906
1.236,-5.64,2.62,-0.361,-0.085,-1.266,8.3,36.8,25.6,234209,2016-08-02 15:34:36:006
1.498,-6.47,-1.614,-0.361,-0.085,-1.266,11.7,32.3,32.0,234309,2016-08-02 15:34:36:106
1.498,-6.47,-1.614,1.636,1.316,0.42,11.7,32.3,32.0,234411,2016-08-02 15:34:36:208
-0.218,-10.055,2.51,1.636,1.316,0.42,7.6,36.4,27.2,234509,2016-08-02 15:34:36:306
-0.218,-10.055,2.51,-0.575,0.71,0.473,7.6,36.4,27.2,234609,2016-08-02 15:34:36:406
3.655,-14.01,1.459,-0.575,0.71,0.473,3.8,42.5,17.6,234709,2016-08-02 15:34:36:506
3.655,-14.01,1.459,-0.575,0.71,0.473,3.8,42.5,17.6,234809,2016-08-02 15:34:36:606
-0.594,-5.737,2.175,-2.132,-2.294,1.215,4.4,44.3,14.2,234909,2016-08-02 15:34:36:706
-0.594,-5.737,2.175,-2.132,-2.294,1.215,4.4,44.3,14.2,235009,2016-08-02 15:34:36:806
1.297,-16.127,-16.094,-1.553,1.431,1.371,8.3,39.2,21.5,235109,2016-08-02 15:34:36:906
-1.575,-14.799,8.606,-1.553,1.431,1.371,8.3,39.2,21.5,235209,2016-08-02 15:34:37:006
-1.575,-14.799,8.606,-1.553,1.431,1.371,11.9,34.4,30.5,235311,2016-08-02 15:34:37:108
-1.838,-7.393,-1.847,0.61,-0.957,-2.224,11.9,34.4,30.5,235411,2016-08-02 15:34:37:208
-1.838,-7.393,-1.847,0.61,-0.957,-2.224,9.1,36.9,28.5,235509,2016-08-02 15:34:37:306
-0.204,-10.668,-0.818,0.827,-0.925,-0.706,9.1,36.9,28.5,235609,2016-08-02 15:34:37:406
-0.204,-10.668,-0.818,0.827,-0.925,-0.706,6.8,43.0,19.1,235709,2016-08-02 15:34:37:506
2.455,-13.263,1.24,-2.523,-0.366,1.88,6.8,43.0,19.1,235809,2016-08-02 15:34:37:606
2.455,-13.263,1.24,-2.523,-0.366,1.88,5.3,45.9,14.2,235911,2016-08-02 15:34:37:708
-0.129,-5.332,1.964,-2.523,-0.366,1.88,5.3,45.9,14.2,236011,2016-08-02 15:34:37:808
2.914,-8.377,-4.566,0.118,2.979,0.191,10.3,40.9,18.2,236109,2016-08-02 15:34:37:906
2.914,-8.377,-4.566,0.118,2.979,0.191,10.3,40.9,18.2,236209,2016-08-02 15:34:38:006
6.033,-19.609,-7.933,1.042,1.568,-3.239,14.0,35.0,26.5,236311,2016-08-02 15:34:38:108
6.033,-19.609,-7.933,1.042,1.568,-3.239,14.0,35.0,26.5,236409,2016-08-02 15:34:38:206
-5.308,-8.548,-11.165,1.042,1.568,-3.239,13.6,34.3,28.1,236511,2016-08-02 15:34:38:308
-5.308,-8.548,-11.165,1.031,4.986,0.597,13.6,34.3,28.1,236610,2016-08-02 15:34:38:407
1.205,-10.186,-0.104,1.031,4.986,0.597,9.3,39.7,20.9,236709,2016-08-02 15:34:38:506
1.205,-10.186,-0.104,-0.348,0.263,0.661,9.3,39.7,20.9,236809,2016-08-02 15:34:38:606
2.66,-15.824,-2.295,-0.348,0.263,0.661,6.3,44.5,13.1,236909,2016-08-02 15:34:38:706
-1.87,-6.36,0.815,-1.973,-1.496,0.82,6.3,44.5,13.1,237009,2016-08-02 15:34:38:806
-1.87,-6.36,0.815,-1.973,-1.496,0.82,9.5,43.4,13.5,237109,2016-08-02 15:34:38:906
0.784,-18.832,-19.605,-1.973,-1.496,0.82,9.5,43.4,13.5,237211,2016-08-02 15:34:39:008
0.784,-18.832,-19.605,-1.417,0.915,0.896,13.9,37.9,22.4,237309,2016-08-02 15:34:39:106
-0.227,-12.395,3.258,-1.417,0.915,0.896,13.9,37.9,22.4,237411,2016-08-02 15:34:39:208
-0.227,-12.395,3.258,1.212,-0.367,-1.97,15.7,34.4,27.9,237509,2016-08-02 15:34:39:306
0.02,-7.224,-3.557,1.212,-0.367,-1.97,15.7,34.4,27.9,237609,2016-08-02 15:34:39:406
0.02,-7.224,-3.557,1.212,-0.367,-1.97,15.7,34.4,27.9,237711,2016-08-02 15:34:39:508
-0.046,-10.199,-0.285,0.492,0.262,-1.138,12.1,38.5,23.5,237810,2016-08-02 15:34:39:607
0.527,-13.041,-0.065,0.492,0.262,-1.138,12.1,38.5,23.5,237909,2016-08-02 15:34:39:706
0.527,-13.041,-0.065,-2.789,-0.281,1.829,7.9,43.7,12.7,238011,2016-08-02 15:34:39:808
-0.218,-5.359,1.812,-2.789,-0.281,1.829,7.9,43.7,12.7,238111,2016-08-02 15:34:39:908
-0.218,-5.359,1.812,-0.341,2.587,0.684,8.3,45.8,9.2,238209,2016-08-02 15:34:40:006
2.091,-6.686,-4.878,-0.341,2.587,0.684,8.3,45.8,9.2,238311,2016-08-02 15:34:40:108
2.091,-6.686,-4.878,-0.341,2.587,0.684,12.2,41.2,15.7,238411,2016-08-02 15:34:40:208
5.325,-12.853,0.06,-0.607,1.666,-2.278,12.2,41.2,15.7,238509,2016-08-02 15:34:40:306
5.325,-12.853,0.06,-0.607,1.666,-2.278,15.3,35.9,25.3,238609,2016-08-02 15:34:40:406
-1.818,-7.639,-6.303,1.873,1.986,0.668,15.3,35.9,25.3,238711,2016-08-02 15:34:40:508
1.454,-10.613,-4.776,1.873,1.986,0.668,12.4,35.8,26.6,238809,2016-08-02 15:34:40:606
1.454,-10.613,-4.776,1.873,1.986,0.668,12.4,35.8,26.6,238909,2016-08-02 15:34:40:706
-0.193,-12.556,-2.04,0.115,-0.563,0.071,7.8,40.9,18.1,239009,2016-08-02 15:34:40:806
-0.193,-12.556,-2.04,0.115,-0.563,0.071,7.8,40.9,18.1,239109,2016-08-02 15:34:40:906
-2.176,-8.048,1.392,-1.015,-0.949,1.442,5.4,45.5,11.2,239209,2016-08-02 15:34:41:006
-2.176,-8.048,1.392,-1.015,-0.949,1.442,5.4,45.5,11.2,239309,2016-08-02 15:34:41:106
2.326,-3.967,0.136,-0.551,1.285,-0.912,8.5,43.3,14.3,239410,2016-08-02 15:34:41:207
2.326,-3.967,0.136,-0.551,1.285,-0.912,8.5,43.3,14.3,239509,2016-08-02 15:34:41:306
4.459,0.223,5.967,-0.551,1.285,-0.912,11.6,38.3,24.2,239609,2016-08-02 15:34:41:406
1.815,-6.747,-2.4,0.163,1.455,-3.366,11.6,38.3,24.2,239709,2016-08-02 15:34:41:506
1.815,-6.747,-2.4,0.163,1.455,-3.366,10.7,34.8,29.3,239810,2016-08-02 15:34:41:607
2.233,-9.762,0.658,0.285,0.301,-1.046,10.7,34.8,29.3,239909,2016-08-02 15:34:41:706
2.233,-9.762,0.658,0.285,0.301,-1.046,5.6,37.9,25.5,240008,2016-08-02 15:34:41:805
0.52,-13.209,-2.237,0.285,0.301,-1.046,5.6,37.9,25.5,240109,2016-08-02 15:34:41:906
0.52,-13.209,-2.237,-3.092,-0.359,1.662,0.4,43.2,19.4,240209,2016-08-02 15:34:42:006
-1.323,-9.063,2.434,-3.092,-0.359,1.662,0.4,43.2,19.4,240309,2016-08-02 15:34:42:106
-1.323,-9.063,2.434,0.274,3.764,0.826,1.1,41.9,20.8,240409,2016-08-02 15:34:42:206
4.703,-9.722,-3.078,0.274,3.764,0.826,1.1,41.9,20.8,240509,2016-08-02 15:34:42:306
15.582,-19.563,-13.847,1.075,1.142,-1.958,1.9,36.3,28.9,240610,2016-08-02 15:34:42:407
15.582,-19.563,-13.847,1.075,1.142,-1.958,1.9,36.3,28.9,240709,2016-08-02 15:34:42:506
-1.789,-7.177,-8.969,1.075,1.142,-1.958,1.7,31.6,34.3,240809,2016-08-02 15:34:42:606
-1.789,-7.177,-8.969,1.899,3.694,1.105,1.7,31.6,34.3,240909,2016-08-02 15:34:42:706
0.864,-10.738,0.457,1.899,3.694,1.105,-2.5,34.1,31.1,241009,2016-08-02 15:34:42:806
0.864,-10.738,0.457,-0.369,-0.199,-0.221,-2.5,34.1,31.1,241111,2016-08-02 15:34:42:908
2.807,-13.868,-3.411,-0.369,-0.199,-0.221,-5.6,38.7,24.1,241209,2016-08-02 15:34:43:006
2.807,-13.868,-3.411,-0.369,-0.199,-0.221,-5.6,38.7,24.1,241309,2016-08-02 15:34:43:106
1.279,-6.704,2.395,-1.336,-1.756,1.852,-5.2,40.4,21.9,241411,2016-08-02 15:34:43:208
2.319,-5.221,0.764,-1.336,-1.756,1.852,-5.2,40.4,21.9,241511,2016-08-02 15:34:43:308
2.319,-5.221,0.764,0.073,-0.132,-1.445,-3.7,35.5,28.3,241611,2016-08-02 15:34:43:408
11.883,-17.215,1.251,0.073,-0.132,-1.445,-3.7,35.5,28.3,241709,2016-08-02 15:34:43:506
11.883,-17.215,1.251,1.185,0.432,-1.988,-2.5,31.0,34.6,241811,2016-08-02 15:34:43:608
0.52,-7.89,-4.73,1.185,0.432,-1.988,-2.5,31.0,34.6,241911,2016-08-02 15:34:43:708
0.52,-7.89,-4.73,1.185,0.432,-1.988,-6.1,32.8,32.6,242009,2016-08-02 15:34:43:806
0.794,-9.067,2.152,-0.106,0.121,-1.055,-6.1,32.8,32.6,242110,2016-08-02 15:34:43:907
0.794,-9.067,2.152,-0.106,0.121,-1.055,-9.2,37.4,26.3,242208,2016-08-02 15:34:44:005
0.152,-12.169,-3.041,-3.034,-0.201,1.907,-9.2,37.4,26.3,242311,2016-08-02 15:34:44:108
0.152,-12.169,-3.041,-3.034,-0.201,1.907,-9.2,37.4,26.3,242410,2016-08-02 15:34:44:207
-0.652,-8.846,2.959,-3.034,-0.201,1.907,-10.8,40.3,22.7,242510,2016-08-02 15:34:44:307
1.141,-4.599,-1.352,-0.7,2.31,0.854,-8.4,36.2,27.1,242611,2016-08-02 15:34:44:408
1.141,-4.599,-1.352,-0.7,2.31,0.854,-8.4,36.2,27.1,242710,2016-08-02 15:34:44:507
3.974,-16.451,-0.437,-0.461,1.538,-2.32,-8.4,36.2,27.1,242811,2016-08-02 15:34:44:608
3.974,-16.451,-0.437,-0.461,1.538,-2.32,-6.4,31.4,32.5,242909,2016-08-02 15:34:44:706
-0.559,-7.271,-5.793,-0.461,1.538,-2.32,-6.4,31.4,32.5,243011,2016-08-02 15:34:44:808
-0.559,-7.271,-5.793,1.745,2.067,0.722,-9.0,30.7,33.0,243109,2016-08-02 15:34:44:906
0.227,-10.432,2.177,1.745,2.067,0.722,-9.0,30.7,33.0,243209,2016-08-02 15:34:45:006
5.871,-14.726,-2.367,-0.531,-0.131,0.144,-11.8,35.2,27.2,243313,2016-08-02 15:34:45:110
5.871,-14.726,-2.367,-0.531,-0.131,0.144,-11.8,35.2,27.2,243409,2016-08-02 15:34:45:206
-0.341,-8.607,0.721,-1.273,-2.036,1.428,-14.2,39.5,21.8,243511,2016-08-02 15:34:45:308
-0.341,-8.607,0.721,-1.273,-2.036,1.428,-14.2,39.5,21.8,243613,2016-08-02 15:34:45:410
2.746,-13.304,-10.748,-1.273,-2.036,1.428,-10.2,36.5,25.4,243710,2016-08-02 15:34:45:507
2.746,-13.304,-10.748,-1.47,0.738,1.064,-10.2,36.5,25.4,243810,2016-08-02 15:34:45:607
2.247,-6.807,1.022,-1.47,0.738,1.064,-8.1,32.6,31.2,243911,2016-08-02 15:34:45:708
2.247,-6.807,1.022,-0.102,0.096,-2.367,-8.1,32.6,31.2,244009,2016-08-02 15:34:45:806
1.626,-6.51,0.345,-0.102,0.096,-2.367,-8.7,31.3,33.4,244109,2016-08-02 15:34:45:906
-1.997,-10.96,1.884,0.543,0.312,-1.06,-8.7,31.3,33.4,244213,2016-08-02 15:34:46:010
-1.997,-10.96,1.884,0.543,0.312,-1.06,-12.0,36.4,27.8,244311,2016-08-02 15:34:46:108
5.338,-15.081,4.12,0.543,0.312,-1.06,-12.0,36.4,27.8,244410,2016-08-02 15:34:46:207
5.338,-15.081,4.12,-1.947,-0.344,1.267,-13.9,40.3,22.3,244509,2016-08-02 15:34:46:306
-0.655,-5.697,2.142,-1.947,-0.344,1.267,-13.9,40.3,22.3,244611,2016-08-02 15:34:46:408
-0.655,-5.697,2.142,0.623,2.189,0.1,-10.4,38.6,24.8,244710,2016-08-02 15:34:46:507
-0.038,-19.609,-19.609,0.623,2.189,0.1,-10.4,38.6,24.8,244814,2016-08-02 15:34:46:611
-0.038,-19.609,-19.609,0.623,2.189,0.1,-7.6,34.0,30.7,244911,2016-08-02 15:34:46:708
1.308,-6.464,4.013,0.183,-0.464,-0.44,-7.6,34.0,30.7,245011,2016-08-02 15:34:46:808
0.836,-7.026,0.67,0.183,-0.464,-0.44,-5.6,31.1,35.5,245114,2016-08-02 15:34:46:911
0.836,-7.026,0.67,1.22,-1.264,0.156,-5.6,31.1,35.5,245210,2016-08-02 15:34:47:007
-1.089,-9.309,-0.361,1.22,-1.264,0.156,-8.9,34.5,31.6,245309,2016-08-02 15:34:47:106
-1.089,-9.309,-0.361,-0.246,-0.235,0.076,-8.9,34.5,31.6,245413,2016-08-02 15:34:47:210
2.42,-13.167,-0.981,-0.246,-0.235,0.076,-10.4,38.6,26.3,245509,2016-08-02 15:34:47:306
2.42,-13.167,-0.981,-0.246,-0.235,0.076,-10.4,38.6,26.3,245609,2016-08-02 15:34:47:406
0.391,-5.487,1.147,-1.997,-3.382,1.266,-8.0,39.0,26.1,245713,2016-08-02 15:34:47:510
0.391,-5.487,1.147,-1.997,-3.382,1.266,-8.0,39.0,26.1,245812,2016-08-02 15:34:47:609
4.544,-9.943,-3.779,-1.965,0.258,0.673,-4.2,33.4,31.4,245911,2016-08-02 15:34:47:708
1.261,-5.513,3.606,-1.965,0.258,0.673,-4.2,33.4,31.4,246013,2016-08-02 15:34:47:810
1.261,-5.513,3.606,-1.965,0.258,0.673,-2.3,29.8,35.8,246111,2016-08-02 15:34:47:908
1.626,-7.76,0.229,-0.128,-0.197,-2.323,-2.3,29.8,35.8,246211,2016-08-02 15:34:48:008
1.626,-7.76,0.229,-0.128,-0.197,-2.323,-6.1,31.3,34.2,246314,2016-08-02 15:34:48:111
-1.202,-10.161,0.234,0.485,0.089,-0.85,-6.1,31.3,34.2,246411,2016-08-02 15:34:48:208
-1.202,-10.161,0.234,0.485,0.089,-0.85,-8.0,35.9,28.4,246510,2016-08-02 15:34:48:307
0.172,-12.319,0.238,-2.693,-0.339,1.83,-8.0,35.9,28.4,246611,2016-08-02 15:34:48:408
0.172,-12.319,0.238,-2.693,-0.339,1.83,-9.2,37.9,25.7,246711,2016-08-02 15:34:48:508
-0.334,-6.244,2.342,-2.693,-0.339,1.83,-9.2,37.9,25.7,246811,2016-08-02 15:34:48:608
-0.334,-6.244,2.342,0.629,2.372,0.024,-6.0,34.3,28.7,246909,2016-08-02 15:34:48:706
0.984,-3.913,-4.788,0.629,2.372,0.024,-6.0,34.3,28.7,247011,2016-08-02 15:34:48:808
1.832,-7.919,2.531,-1.137,0.182,-0.521,-4.4,30.0,33.8,247110,2016-08-02 15:34:48:907
1.832,-7.919,2.531,-1.137,0.182,-0.521,-4.4,30.0,33.8,247210,2016-08-02 15:34:49:007
-1.642,-7.096,0.124,-1.137,0.182,-0.521,-5.6,29.8,34.4,247309,2016-08-02 15:34:49:106
-1.642,-7.096,0.124,1.675,-0.555,0.707,-5.6,29.8,34.4,247415,2016-08-02 15:34:49:212
-2.438,-11.203,1.205,1.675,-0.555,0.707,-8.6,35.0,28.7,247509,2016-08-02 15:34:49:306
-2.438,-11.203,1.205,-0.249,-0.693,0.208,-8.6,35.0,28.7,247608,2016-08-02 15:34:49:405
2.182,-12.359,0.127,-0.249,-0.693,0.208,-8.6,35.0,28.7,247709,2016-08-02 15:34:49:506
2.182,-12.359,0.127,-0.249,-0.693,0.208,-10.6,38.2,24.2,247808,2016-08-02 15:34:49:605
-0.703,-5.563,2.271,-1.939,-2.531,1.309,-10.6,38.2,24.2,247911,2016-08-02 15:34:49:708
1.847,-6.985,-4.748,-1.939,-2.531,1.309,-7.3,36.7,25.8,248009,2016-08-02 15:34:49:806
1.847,-6.985,-4.748,-1.341,-0.006,1.082,-7.3,36.7,25.8,248111,2016-08-02 15:34:49:908
2.195,-10.402,0.49,-1.341,-0.006,1.082,-5.3,32.2,31.9,248211,2016-08-02 15:34:50:008
2.195,-10.402,0.49,0.392,0.181,-2.38,-5.3,32.2,31.9,248311,2016-08-02 15:34:50:108
-3.056,-8.298,-4.484,0.392,0.181,-2.38,-4.4,29.9,34.4,248409,2016-08-02 15:34:50:206
-3.056,-8.298,-4.484,0.392,0.181,-2.38,-4.4,29.9,34.4,248511,2016-08-02 15:34:50:308
0.356,-10.414,3.157,-0.11,0.553,-1.306,-8.8,32.8,30.8,248610,2016-08-02 15:34:50:407
0.356,-10.414,3.157,-0.11,0.553,-1.306,-8.8,32.8,30.8,248710,2016-08-02 15:34:50:507
-0.003,-12.922,-3.587,-2.527,-0.34,1.812,-10.9,36.8,24.7,248811,2016-08-02 15:34:50:608
-0.769,-7.104,2.434,-2.527,-0.34,1.812,-10.9,36.8,24.7,248911,2016-08-02 15:34:50:708
-0.769,-7.104,2.434,-2.527,-0.34,1.812,-9.9,38.8,23.7,249010,2016-08-02 15:34:50:807
1.535,-4.847,-0.3,0.357,3.345,0.367,-9.9,38.8,23.7,249109,2016-08-02 15:34:50:906
1.535,-4.847,-0.3,0.357,3.345,0.367,-7.6,35.9,29.0,249209,2016-08-02 15:34:51:006
6.567,-16.763,-1.122,0.305,1.194,-2.07,-7.6,35.9,29.0,249311,2016-08-02 15:34:51:108
6.567,-16.763,-1.122,0.305,1.194,-2.07,-6.1,32.6,34.5,249409,2016-08-02 15:34:51:206
-4.585,-8.191,-11.174,1.378,2.762,0.722,-6.1,32.6,34.5,249510,2016-08-02 15:34:51:307
-4.585,-8.191,-11.174,1.378,2.762,0.722,-9.6,34.0,33.6,249611,2016-08-02 15:34:51:408
1.291,-8.817,2.754,1.378,2.762,0.722,-9.6,34.0,33.6,249709,2016-08-02 15:34:51:506
-1.111,-15.602,-5.043,0.002,-0.265,-0.358,-10.7,38.5,28.2,249810,2016-08-02 15:34:51:607
-1.111,-15.602,-5.043,0.002,-0.265,-0.358,-10.7,38.5,28.2,249910,2016-08-02 15:34:51:707
-1.826,-11.624,0.543,-1.117,-2.646,1.331,-11.2,41.5,24.2,250009,2016-08-02 15:34:51:806
-1.826,-11.624,0.543,-1.117,-2.646,1.331,-11.2,41.5,24.2,250110,2016-08-02 15:34:51:907
4.036,-1.007,0.114,-1.117,-2.646,1.331,-7.1,37.7,27.5,250210,2016-08-02 15:34:52:007
4.036,-1.007,0.114,3.083,0.624,-0.819,-7.1,37.7,27.5,250311,2016-08-02 15:34:52:108
11.201,-12.649,-1.481,3.083,0.624,-0.819,-4.6,32.3,33.3,250411,2016-08-02 15:34:52:208
11.201,-12.649,-1.481,2.04,-3.242,-0.966,-4.6,32.3,33.3,250510,2016-08-02 15:34:52:307
-0.144,-19.392,4.253,2.04,-3.242,-0.966,-4.7,29.8,35.6,250609,2016-08-02 15:34:52:406
0.778,-9.687,-2.151,0.649,-0.697,-1.078,-4.7,29.8,35.6,250711,2016-08-02 15:34:52:508
0.778,-9.687,-2.151,0.649,-0.697,-1.078,-7.6,34.1,30.8,250809,2016-08-02 15:34:52:606
-2.099,-13.629,-5.447,0.649,-0.697,-1.078,-7.6,34.1,30.8,250909,2016-08-02 15:34:52:706
-2.099,-13.629,-5.447,-2.604,0.301,1.704,-8.9,38.4,25.3,251011,2016-08-02 15:34:52:808
1.572,-12.824,2.26,-2.604,0.301,1.704,-8.9,38.4,25.3,251109,2016-08-02 15:34:52:906
1.572,-12.824,2.26,-0.949,0.842,1.326,-6.7,39.2,24.8,251210,2016-08-02 15:34:53:007
4.111,0.121,0.557,-0.949,0.842,1.326,-6.7,39.2,24.8,251311,2016-08-02 15:34:53:108
4.111,0.121,0.557,-0.949,0.842,1.326,-4.4,34.6,30.3,251411,2016-08-02 15:34:53:208
11.316,-7.77,-1.562,-0.902,0.191,0.319,-4.4,34.6,30.3,251509,2016-08-02 15:34:53:306
-0.553,-19.043,-0.947,-0.902,0.191,0.319,-2.8,30.6,35.3,251611,2016-08-02 15:34:53:408
-0.553,-19.043,-0.947,1.309,-1.284,-0.388,-2.8,30.6,35.3,251709,2016-08-02 15:34:53:506
