ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-3.042,-4.198,1.448,-0.999,0.676,-1.245,26.1,33.3,11.6,161108,2016-08-02 15:32:10:012
6.719,-8.018,-4.313,1.646,-0.612,1.213,25.1,33.8,13.9,161208,2016-08-02 15:32:10:112
6.719,-8.018,-4.313,1.646,-0.612,1.213,25.1,33.8,13.9,161308,2016-08-02 15:32:10:212
-2.301,-5.848,6.454,1.163,0.882,0.629,23.9,35.6,14.0,161408,2016-08-02 15:32:10:312
-2.301,-5.848,6.454,1.163,0.882,0.629,23.9,35.6,14.0,161507,2016-08-02 15:32:10:411
-1.954,-8.826,1.994,1.044,0.201,0.714,25.3,36.6,9.7,161608,2016-08-02 15:32:10:512
-1.954,-8.826,1.994,1.044,0.201,0.714,25.3,36.6,9.7,161708,2016-08-02 15:32:10:612
1.855,-12.221,-1.231,1.044,0.201,0.714,28.3,35.4,2.9,161808,2016-08-02 15:32:10:712
-5.883,-13.021,1.146,-1.614,-0.428,-1.243,28.3,35.4,2.9,161908,2016-08-02 15:32:10:812
-5.883,-13.021,1.146,-1.614,-0.428,-1.243,31.3,33.7,-2.1,162007,2016-08-02 15:32:10:911
-0.685,-6.374,0.405,-0.951,0.435,-0.903,31.3,33.7,-2.1,162109,2016-08-02 15:32:11:013
-0.685,-6.374,0.405,-0.951,0.435,-0.903,30.1,34.4,-0.1,162209,2016-08-02 15:32:11:113
-1.062,-16.916,-6.552,-0.951,0.435,-0.903,30.1,34.4,-0.1,162308,2016-08-02 15:32:11:212
-1.062,-16.916,-6.552,-0.788,-0.754,-1.148,27.4,37.3,4.5,162408,2016-08-02 15:32:11:312
-8.421,-14.125,-0.371,-0.788,-0.754,-1.148,27.4,37.3,4.5,162508,2016-08-02 15:32:11:412
-8.421,-14.125,-0.371,1.79,-3.865,-1.091,25.0,39.9,6.2,162608,2016-08-02 15:32:11:512
-3.959,-9.153,-5.111,1.79,-3.865,-1.091,25.0,39.9,6.2,162708,2016-08-02 15:32:11:612
-2.573,-8.458,-3.521,1.019,1.544,0.326,26.6,39.1,1.3,162807,2016-08-02 15:32:11:711
-2.573,-8.458,-3.521,1.019,1.544,0.326,26.6,39.1,1.3,162908,2016-08-02 15:32:11:812
-0.533,-17.454,0.261,1.019,1.544,0.326,28.9,36.7,-2.1,163008,2016-08-02 15:32:11:912
-0.533,-17.454,0.261,-1.689,0.093,-1.243,28.9,36.7,-2.1,163106,2016-08-02 15:32:12:010
-0.34,-3.977,-1.046,-1.689,0.093,-1.243,29.8,35.8,0.4,163208,2016-08-02 15:32:12:112
-0.34,-3.977,-1.046,1.21,-2.523,1.023,29.8,35.8,0.4,163308,2016-08-02 15:32:12:212
5.281,-18.161,-7.672,1.21,-2.523,1.023,27.7,36.5,5.3,163406,2016-08-02 15:32:12:310
5.281,-18.161,-7.672,1.21,-2.523,1.023,27.7,36.5,5.3,163508,2016-08-02 15:32:12:412
-0.012,-5.003,3.673,-0.414,0.298,-0.649,25.1,37.9,8.4,163608,2016-08-02 15:32:12:512
-6.091,-8.759,-2.979,-0.414,0.298,-0.649,25.1,37.9,8.4,163707,2016-08-02 15:32:12:611
-6.091,-8.759,-2.979,1.218,1.788,1.133,25.7,37.0,5.2,163808,2016-08-02 15:32:12:712
-0.385,-9.925,-3.113,1.218,1.788,1.133,25.7,37.0,5.2,163908,2016-08-02 15:32:12:812
-0.385,-9.925,-3.113,-1.449,0.454,-0.534,28.1,34.9,0.4,164007,2016-08-02 15:32:12:911
-6.751,-19.607,8.004,-1.449,0.454,-0.534,28.1,34.9,0.4,164107,2016-08-02 15:32:13:011
-6.751,-19.607,8.004,-1.449,0.454,-0.534,30.3,32.8,-2.5,164208,2016-08-02 15:32:13:112
-1.065,-5.085,1.61,-0.829,-1.353,-0.842,30.3,32.8,-2.5,164307,2016-08-02 15:32:13:211
-1.065,-5.085,1.61,-0.829,-1.353,-0.842,28.7,34.3,0.5,164408,2016-08-02 15:32:13:312
2.639,-18.903,-3.91,-1.029,-2.551,-1.277,28.7,34.3,0.5,164508,2016-08-02 15:32:13:412
-0.371,-19.239,-2.625,-1.029,-2.551,-1.277,25.6,37.1,1.5,164607,2016-08-02 15:32:13:511
-0.371,-19.239,-2.625,-1.029,-2.551,-1.277,25.6,37.1,1.5,164708,2016-08-02 15:32:13:612
-0.669,-9.449,-1.285,0.76,-0.538,0.742,24.4,38.6,-0.7,164808,2016-08-02 15:32:13:712
-0.669,-9.449,-1.285,0.76,-0.538,0.742,24.4,38.6,-0.7,164907,2016-08-02 15:32:13:811
2.024,-7.761,-4.851,0.867,1.115,0.562,26.1,36.6,-4.7,165008,2016-08-02 15:32:13:912
2.024,-7.761,-4.851,0.867,1.115,0.562,26.1,36.6,-4.7,165108,2016-08-02 15:32:14:012
-3.616,-14.463,6.458,-2.299,-0.562,-1.392,29.0,33.9,-5.9,165206,2016-08-02 15:32:14:110
-3.616,-14.463,6.458,-2.299,-0.562,-1.392,29.0,33.9,-5.9,165308,2016-08-02 15:32:14:212
1.692,-8.148,-1.807,-2.299,-0.562,-1.392,27.6,34.0,-0.4,165408,2016-08-02 15:32:14:312
1.376,-16.528,-3.779,0.625,-1.819,0.715,27.6,34.0,-0.4,165507,2016-08-02 15:32:14:411
1.376,-16.528,-3.779,0.625,-1.819,0.715,25.5,37.0,4.3,165607,2016-08-02 15:32:14:511
-2.856,-6.716,3.428,0.005,-1.556,0.329,25.5,37.0,4.3,165708,2016-08-02 15:32:14:612
-2.856,-6.716,3.428,0.005,-1.556,0.329,23.6,39.4,3.8,165807,2016-08-02 15:32:14:711
2.705,-18.32,3.274,0.005,-1.556,0.329,23.6,39.4,3.8,165908,2016-08-02 15:32:14:812
2.705,-18.32,3.274,2.399,0.667,-0.494,26.0,38.6,-2.0,166009,2016-08-02 15:32:14:913
1.35,-8.419,-1.545,2.399,0.667,-0.494,26.0,38.6,-2.0,166107,2016-08-02 15:32:15:011
1.35,-8.419,-1.545,0.107,0.212,0.462,26.0,38.6,-2.0,166208,2016-08-02 15:32:15:112
4.169,-10.846,-2.269,0.107,0.212,0.462,28.1,35.7,-6.2,166309,2016-08-02 15:32:15:213
-1.894,-14.561,-8.395,-0.942,-0.701,-1.577,28.1,35.7,-6.2,166407,2016-08-02 15:32:15:311
-1.894,-14.561,-8.395,-0.942,-0.701,-1.577,30.4,32.7,-6.8,166508,2016-08-02 15:32:15:412
-3.812,-0.261,1.219,-0.942,-0.701,-1.577,30.4,32.7,-6.8,166608,2016-08-02 15:32:15:512
-3.812,-0.261,1.219,1.896,-2.189,0.576,28.4,34.0,-1.9,166706,2016-08-02 15:32:15:610
-7.815,-17.02,-3.103,1.896,-2.189,0.576,28.4,34.0,-1.9,166808,2016-08-02 15:32:15:712
-7.815,-17.02,-3.103,1.26,1.669,0.484,24.8,37.3,1.7,166908,2016-08-02 15:32:15:812
2.826,-19.609,1.707,1.26,1.669,0.484,24.8,37.3,1.7,167007,2016-08-02 15:32:15:911
2.826,-19.609,1.707,1.26,1.669,0.484,23.5,39.0,0.8,167108,2016-08-02 15:32:16:012
-0.044,-9.493,-3.246,1.376,0.458,0.553,23.5,39.0,0.8,167208,2016-08-02 15:32:16:112
2.418,-10.846,-0.073,1.376,0.458,0.553,26.4,37.3,-4.1,167306,2016-08-02 15:32:16:210
2.418,-10.846,-0.073,-2.497,-0.195,-1.051,26.4,37.3,-4.1,167407,2016-08-02 15:32:16:311
3.94,-11.299,-4.292,-2.497,-0.195,-1.051,30.3,34.5,-5.3,167508,2016-08-02 15:32:16:412
3.94,-11.299,-4.292,-0.392,-0.584,-0.326,30.3,34.5,-5.3,167607,2016-08-02 15:32:16:511
-3.085,-0.844,1.432,-0.392,-0.584,-0.326,29.8,34.7,-0.8,167708,2016-08-02 15:32:16:612
-3.085,-0.844,1.432,-0.392,-0.584,-0.326,29.8,34.7,-0.8,167808,2016-08-02 15:32:16:712
-4.339,-8.192,-3.387,0.023,-1.098,-0.944,27.4,37.4,2.5,167907,2016-08-02 15:32:16:811
-4.339,-8.192,-3.387,0.023,-1.098,-0.944,27.4,37.4,2.5,168008,2016-08-02 15:32:16:912
-3.088,-18.754,3.256,2.786,0.433,-0.203,24.9,39.8,1.9,168108,2016-08-02 15:32:17:012
-1.66,-9.732,-1.896,2.786,0.433,-0.203,24.9,39.8,1.9,168207,2016-08-02 15:32:17:111
-1.66,-9.732,-1.896,2.786,0.433,-0.203,27.2,38.6,-2.8,168308,2016-08-02 15:32:17:212
7.223,-12.271,-0.169,0.691,0.491,0.552,27.2,38.6,-2.8,168408,2016-08-02 15:32:17:312
7.223,-12.271,-0.169,0.691,0.491,0.552,30.7,34.7,-4.9,168507,2016-08-02 15:32:17:411
-4.989,-11.968,-2.68,-1.612,-0.909,-1.329,30.7,34.7,-4.9,168608,2016-08-02 15:32:17:512
-4.989,-11.968,-2.68,-1.612,-0.909,-1.329,32.2,32.6,-4.5,168708,2016-08-02 15:32:17:612
-2.337,-3.209,0.756,1.224,-2.462,0.346,32.2,32.6,-4.5,168808,2016-08-02 15:32:17:712
-2.337,-3.209,0.756,1.224,-2.462,0.346,29.2,34.4,0.4,168908,2016-08-02 15:32:17:812
4.436,-10.526,-8.254,1.224,-2.462,0.346,29.2,34.4,0.4,169007,2016-08-02 15:32:17:911
4.436,-10.526,-8.254,-0.505,0.275,0.016,25.4,37.9,2.4,169107,2016-08-02 15:32:18:011
-3.965,-5.408,8.118,-0.505,0.275,0.016,25.4,37.9,2.4,169209,2016-08-02 15:32:18:113
-2.467,-8.812,-2.644,1.687,2.034,0.301,25.3,38.8,-0.5,169308,2016-08-02 15:32:18:212
-2.467,-8.812,-2.644,1.687,2.034,0.301,25.3,38.8,-0.5,169407,2016-08-02 15:32:18:311
6.36,-12.07,-0.149,1.687,2.034,0.301,28.3,36.1,-3.6,169508,2016-08-02 15:32:18:412
6.36,-12.07,-0.149,-1.385,-0.621,-0.681,28.3,36.1,-3.6,169607,2016-08-02 15:32:18:511
-3.335,-15.063,-2.294,-1.385,-0.621,-0.681,31.0,33.6,-3.3,169708,2016-08-02 15:32:18:612
-3.335,-15.063,-2.294,-0.713,-0.544,-1.1,31.0,33.6,-3.3,169807,2016-08-02 15:32:18:711
-2.373,-1.614,1.303,-0.713,-0.544,-1.1,29.3,34.5,2.5,169908,2016-08-02 15:32:18:812
2.052,-5.392,-5.489,-1.101,-0.792,-2.171,29.3,34.5,2.5,170008,2016-08-02 15:32:18:912
2.052,-5.392,-5.489,-1.101,-0.792,-2.171,26.0,37.6,5.6,170106,2016-08-02 15:32:19:010
-1.217,-5.996,5.508,-1.101,-0.792,-2.171,26.0,37.6,5.6,170208,2016-08-02 15:32:19:112
-1.217,-5.996,5.508,0.522,-1.167,0.93,25.0,39.1,5.5,170308,2016-08-02 15:32:19:212
-0.175,-8.612,1.417,0.522,-1.167,0.93,25.0,39.1,5.5,170408,2016-08-02 15:32:19:312
-0.175,-8.612,1.417,1.108,0.542,0.878,27.2,37.2,1.3,170506,2016-08-02 15:32:19:410
0.875,-11.234,-1.064,1.108,0.542,0.878,27.2,37.2,1.3,170609,2016-08-02 15:32:19:513
0.875,-11.234,-1.064,1.108,0.542,0.878,27.2,37.2,1.3,170707,2016-08-02 15:32:19:611
-3.543,-16.68,3.286,-2.686,0.666,-1.593,30.4,34.0,-2.3,170808,2016-08-02 15:32:19:712
-0.001,-5.64,-0.555,-2.686,0.666,-1.593,31.0,33.2,-2.3,170909,2016-08-02 15:32:19:813
-0.001,-5.64,-0.555,-0.713,-2.008,-0.758,31.0,33.2,-2.3,171007,2016-08-02 15:32:19:911
11.81,-19.609,-13.967,-0.713,-2.008,-0.758,31.0,33.2,-2.3,171107,2016-08-02 15:32:20:011
11.81,-19.609,-13.967,-1.117,-1.306,1.245,27.8,35.6,1.9,171210,2016-08-02 15:32:20:114
-2.729,-1.7,7.15,-1.117,-1.306,1.245,27.8,35.6,1.9,171309,2016-08-02 15:32:20:213
-2.729,-1.7,7.15,-1.117,-1.306,1.245,24.4,39.0,3.9,171409,2016-08-02 15:32:20:313
-1.607,-7.727,4.432,0.972,1.771,0.286,24.4,39.0,3.9,171509,2016-08-02 15:32:20:413
-1.607,-7.727,4.432,0.972,1.771,0.286,25.0,39.1,0.1,171608,2016-08-02 15:32:20:512
1.329,-10.637,-1.801,-0.598,0.421,0.407,25.0,39.1,0.1,171708,2016-08-02 15:32:20:612
1.329,-10.637,-1.801,-0.598,0.421,0.407,28.4,35.5,-3.7,171810,2016-08-02 15:32:20:714
-2.649,-19.609,1.319,-0.598,0.421,0.407,28.4,35.5,-3.7,171908,2016-08-02 15:32:20:812
-3.398,-5.0,0.846,-0.206,2.352,-2.061,30.8,32.8,-4.7,172008,2016-08-02 15:32:20:912
-3.398,-5.0,0.846,-0.206,2.352,-2.061,30.8,32.8,-4.7,172108,2016-08-02 15:32:21:012
-1.46,-19.609,-11.326,2.19,-0.997,1.425,27.9,35.2,-0.3,172207,2016-08-02 15:32:21:111
-1.46,-19.609,-11.326,2.19,-0.997,1.425,27.9,35.2,-0.3,172306,2016-08-02 15:32:21:210
-4.736,-0.178,-1.182,2.19,-0.997,1.425,23.9,39.4,2.0,172410,2016-08-02 15:32:21:314
-4.736,-0.178,-1.182,2.17,0.886,1.197,23.9,39.4,2.0,172508,2016-08-02 15:32:21:412
-4.031,-6.024,0.546,2.17,0.886,1.197,23.6,39.7,-1.1,172608,2016-08-02 15:32:21:512
-4.031,-6.024,0.546,0.746,1.017,1.331,23.6,39.7,-1.1,172709,2016-08-02 15:32:21:613
0.566,-11.393,-1.996,0.746,1.017,1.331,26.9,36.2,-6.4,172806,2016-08-02 15:32:21:710
-7.103,-18.434,4.266,-2.717,0.366,-2.399,26.9,36.2,-6.4,172908,2016-08-02 15:32:21:812
-7.103,-18.434,4.266,-2.717,0.366,-2.399,29.8,32.6,-8.3,173011,2016-08-02 15:32:21:915
-0.608,-5.137,-0.901,-2.717,0.366,-2.399,29.8,32.6,-8.3,173107,2016-08-02 15:32:22:011
-0.608,-5.137,-0.901,-0.863,-1.666,-0.453,28.3,33.7,-2.5,173208,2016-08-02 15:32:22:112
3.563,-19.609,-18.307,-0.863,-1.666,-0.453,28.3,33.7,-2.5,173310,2016-08-02 15:32:22:214
3.563,-19.609,-18.307,-0.012,-0.344,1.359,25.0,37.2,2.0,173408,2016-08-02 15:32:22:312
-0.397,-5.386,2.167,-0.012,-0.344,1.359,25.0,37.2,2.0,173508,2016-08-02 15:32:22:412
-3.545,-7.746,-4.626,1.748,2.498,0.099,24.1,38.8,1.9,173612,2016-08-02 15:32:22:516
-3.545,-7.746,-4.626,1.748,2.498,0.099,24.1,38.8,1.9,173706,2016-08-02 15:32:22:610
0.353,-10.312,0.176,1.748,2.498,0.099,26.5,36.7,-4.0,173808,2016-08-02 15:32:22:712
0.353,-10.312,0.176,-0.518,1.259,0.445,26.5,36.7,-4.0,173910,2016-08-02 15:32:22:814
-5.833,-16.69,3.344,-0.518,1.259,0.445,29.5,33.3,-5.7,174008,2016-08-02 15:32:22:912
-5.833,-16.69,3.344,-0.607,4.0,-1.674,29.5,33.3,-5.7,174106,2016-08-02 15:32:23:010
-1.459,-5.981,1.071,-0.607,4.0,-1.674,28.7,32.6,-0.5,174211,2016-08-02 15:32:23:115
-1.459,-5.981,1.071,-0.607,4.0,-1.674,28.7,32.6,-0.5,174308,2016-08-02 15:32:23:212
11.335,-19.609,-11.463,0.987,-0.681,1.454,26.0,35.7,5.3,174407,2016-08-02 15:32:23:311
-3.248,-2.486,1.441,0.987,-0.681,1.454,26.0,35.7,5.3,174512,2016-08-02 15:32:23:416
-3.248,-2.486,1.441,1.903,-0.276,1.199,23.8,37.9,5.8,174608,2016-08-02 15:32:23:512
-2.612,-6.503,-1.77,1.903,-0.276,1.199,23.8,37.9,5.8,174708,2016-08-02 15:32:23:612
-2.612,-6.503,-1.77,0.75,1.201,0.955,25.7,36.8,0.7,174808,2016-08-02 15:32:23:712
1.377,-11.236,-0.929,0.75,1.201,0.955,25.7,36.8,0.7,174908,2016-08-02 15:32:23:812
1.377,-11.236,-0.929,0.75,1.201,0.955,28.6,33.5,-3.4,175008,2016-08-02 15:32:23:912
-6.054,-19.609,5.07,-2.878,0.356,-1.894,28.6,33.5,-3.4,175111,2016-08-02 15:32:24:015
-6.054,-19.609,5.07,-2.878,0.356,-1.894,30.2,32.1,-2.2,175208,2016-08-02 15:32:24:112
-0.512,-4.511,0.69,-0.578,-2.713,-0.202,30.2,32.1,-2.2,175308,2016-08-02 15:32:24:212
5.38,-19.609,-17.412,-0.578,-2.713,-0.202,28.3,33.3,2.2,175408,2016-08-02 15:32:24:312
5.38,-19.609,-17.412,-0.578,-2.713,-0.202,28.3,33.3,2.2,175508,2016-08-02 15:32:24:412
-4.426,-0.427,4.505,0.843,-1.167,0.611,25.5,36.5,3.6,175607,2016-08-02 15:32:24:511
-4.426,-0.427,4.505,0.843,-1.167,0.611,25.5,36.5,3.6,175706,2016-08-02 15:32:24:610
-0.642,-6.636,0.241,1.439,2.161,0.438,25.6,37.3,-1.1,175810,2016-08-02 15:32:24:714
-0.642,-6.636,0.241,1.439,2.161,0.438,25.6,37.3,-1.1,175908,2016-08-02 15:32:24:812
-0.609,-10.555,-1.151,1.439,2.161,0.438,25.6,37.3,-1.1,176007,2016-08-02 15:32:24:911
-0.609,-10.555,-1.151,-0.395,1.397,0.225,28.3,35.0,-6.2,176107,2016-08-02 15:32:25:011
-4.519,-19.609,1.451,-0.395,1.397,0.225,28.3,35.0,-6.2,176208,2016-08-02 15:32:25:112
-4.519,-19.609,1.451,-1.06,3.77,-1.333,31.8,32.6,-7.1,176309,2016-08-02 15:32:25:213
-1.157,-5.414,-1.633,-1.06,3.77,-1.333,31.8,32.6,-7.1,176409,2016-08-02 15:32:25:313
-3.614,-19.609,-9.086,2.91,-0.976,0.946,29.8,34.8,-0.8,176508,2016-08-02 15:32:25:412
-3.614,-19.609,-9.086,2.91,-0.976,0.946,29.8,34.8,-0.8,176608,2016-08-02 15:32:25:512
-1.593,0.028,-0.457,2.91,-0.976,0.946,26.2,38.9,3.5,176708,2016-08-02 15:32:25:612
-1.593,0.028,-0.457,2.272,1.922,0.688,26.2,38.9,3.5,176808,2016-08-02 15:32:25:712
-3.293,-6.556,-1.422,2.272,1.922,0.688,24.5,39.8,3.1,176908,2016-08-02 15:32:25:812
-3.293,-6.556,-1.422,1.238,0.231,0.762,24.5,39.8,3.1,177008,2016-08-02 15:32:25:912
2.093,-11.318,0.491,1.238,0.231,0.762,27.1,38.1,-2.9,177107,2016-08-02 15:32:26:011
2.093,-11.318,0.491,1.238,0.231,0.762,27.1,38.1,-2.9,177209,2016-08-02 15:32:26:113
-5.07,-19.193,6.992,-3.235,0.962,-1.92,30.0,34.9,-5.1,177308,2016-08-02 15:32:26:212
-0.954,-5.684,-1.092,-3.235,0.962,-1.92,30.0,34.9,-5.1,177408,2016-08-02 15:32:26:312
-0.954,-5.684,-1.092,-0.367,-1.284,-0.453,29.6,34.4,-1.0,177508,2016-08-02 15:32:26:412
9.089,-19.609,-18.229,-0.367,-1.284,-0.453,29.6,34.4,-1.0,177607,2016-08-02 15:32:26:511
9.089,-19.609,-18.229,0.0,-0.919,1.142,26.6,36.7,3.7,177707,2016-08-02 15:32:26:611
1.164,-7.267,1.532,0.0,-0.919,1.142,26.6,36.7,3.7,177808,2016-08-02 15:32:26:712
1.164,-7.267,1.532,0.0,-0.919,1.142,24.1,39.1,5.6,177908,2016-08-02 15:32:26:812
-1.923,-6.895,-3.743,1.739,2.799,0.261,24.1,39.1,5.6,178008,2016-08-02 15:32:26:912
-1.923,-6.895,-3.743,1.739,2.799,0.261,26.0,38.1,0.7,178108,2016-08-02 15:32:27:012
-2.076,-11.076,0.768,-0.317,0.501,0.542,26.0,38.1,0.7,178208,2016-08-02 15:32:27:112
-4.971,-18.966,5.651,-0.317,0.501,0.542,29.0,34.6,-2.3,178308,2016-08-02 15:32:27:212
-4.971,-18.966,5.651,-0.317,0.501,0.542,29.0,34.6,-2.3,178408,2016-08-02 15:32:27:312
0.453,-4.93,0.048,-0.612,3.567,-1.237,30.1,33.3,-1.3,178508,2016-08-02 15:32:27:412
0.453,-4.93,0.048,-0.612,3.567,-1.237,30.1,33.3,-1.3,178608,2016-08-02 15:32:27:512
10.681,-19.609,-15.606,1.487,-1.294,1.041,27.5,34.9,3.6,178709,2016-08-02 15:32:27:613
10.681,-19.609,-15.606,1.487,-1.294,1.041,27.5,34.9,3.6,178807,2016-08-02 15:32:27:711
-2.64,-0.587,2.236,2.054,0.425,1.358,24.8,38.2,5.8,178908,2016-08-02 15:32:27:812
-2.64,-0.587,2.236,2.054,0.425,1.358,24.8,38.2,5.8,179008,2016-08-02 15:32:27:912
-0.813,-6.17,-1.329,2.054,0.425,1.358,25.7,38.3,1.8,179108,2016-08-02 15:32:28:012
-0.677,-11.727,-3.131,1.123,0.491,0.979,25.7,38.3,1.8,179208,2016-08-02 15:32:28:112
-0.677,-11.727,-3.131,1.123,0.491,0.979,29.1,34.9,-2.8,179307,2016-08-02 15:32:28:211
-5.259,-16.81,7.476,-2.863,-0.046,-1.636,29.1,34.9,-2.8,179407,2016-08-02 15:32:28:311
-5.259,-16.81,7.476,-2.863,-0.046,-1.636,31.7,32.5,-4.2,179508,2016-08-02 15:32:28:412
-1.169,-3.387,1.003,-2.863,-0.046,-1.636,31.7,32.5,-4.2,179608,2016-08-02 15:32:28:512
-1.169,-3.387,1.003,-0.403,-3.346,-0.053,29.4,34.0,0.5,179709,2016-08-02 15:32:28:613
4.313,-19.296,-11.778,-0.403,-3.346,-0.053,29.4,34.0,0.5,179809,2016-08-02 15:32:28:713
4.313,-19.296,-11.778,-0.99,-0.813,0.268,25.9,38.5,3.7,179908,2016-08-02 15:32:28:812
-3.024,-4.982,5.416,-0.99,-0.813,0.268,25.9,38.5,3.7,180008,2016-08-02 15:32:28:912
-2.004,-8.311,-0.667,1.347,0.517,0.345,25.2,39.2,3.5,180108,2016-08-02 15:32:29:012
-2.004,-8.311,-0.667,1.347,0.517,0.345,25.2,39.2,3.5,180209,2016-08-02 15:32:29:113
-3.709,-9.462,0.592,1.347,0.517,0.345,28.2,36.2,-0.9,180309,2016-08-02 15:32:29:213
-3.709,-9.462,0.592,-0.697,1.455,0.516,28.2,36.2,-0.9,180409,2016-08-02 15:32:29:313
-3.116,-19.609,1.861,-0.697,1.455,0.516,31.7,33.1,-2.0,180508,2016-08-02 15:32:29:412
-3.116,-19.609,1.861,-0.699,3.159,-0.756,31.7,33.1,-2.0,180608,2016-08-02 15:32:29:512
0.499,-6.497,-2.642,-0.699,3.159,-0.756,31.0,33.2,2.6,180708,2016-08-02 15:32:29:612
0.499,-6.497,-2.642,-0.699,3.159,-0.756,31.0,33.2,2.6,180808,2016-08-02 15:32:29:712
4.501,-19.609,-19.549,1.326,-1.186,2.423,31.0,33.2,2.6,180907,2016-08-02 15:32:29:811
-3.949,-2.167,-0.138,1.326,-1.186,2.423,28.0,36.1,6.4,181009,2016-08-02 15:32:29:913
-3.949,-2.167,-0.138,1.969,-0.315,0.97,28.0,36.1,6.4,181107,2016-08-02 15:32:30:011
-4.136,-7.044,-0.383,1.969,-0.315,0.97,25.6,38.6,6.6,181208,2016-08-02 15:32:30:112
-4.136,-7.044,-0.383,1.124,1.15,1.024,25.6,38.6,6.6,181308,2016-08-02 15:32:30:212
1.741,-11.732,-2.585,1.124,1.15,1.024,28.3,37.3,0.5,181408,2016-08-02 15:32:30:312
1.741,-11.732,-2.585,1.124,1.15,1.024,28.3,37.3,0.5,181508,2016-08-02 15:32:30:412
-3.573,-17.727,4.836,-3.255,0.355,-1.618,31.2,33.9,-3.6,181608,2016-08-02 15:32:30:512
-3.573,-17.727,4.836,-3.255,0.355,-1.618,31.2,33.9,-3.6,181708,2016-08-02 15:32:30:612
0.035,-6.071,-0.233,-0.429,-2.657,-0.304,31.0,33.6,-3.0,181808,2016-08-02 15:32:30:712
11.277,-19.609,-11.588,-0.429,-2.657,-0.304,31.0,33.6,-3.0,181908,2016-08-02 15:32:30:812
11.277,-19.609,-11.588,-0.429,-2.657,-0.304,27.4,36.4,0.7,182007,2016-08-02 15:32:30:911
-2.045,-2.563,3.138,0.622,-0.789,1.05,27.4,36.4,0.7,182108,2016-08-02 15:32:31:012
-2.045,-2.563,3.138,0.622,-0.789,1.05,23.8,39.8,2.1,182208,2016-08-02 15:32:31:112
-1.039,-5.842,2.149,1.22,1.533,0.187,23.8,39.8,2.1,182306,2016-08-02 15:32:31:210
-1.039,-5.842,2.149,1.22,1.533,0.187,25.1,38.3,-3.7,182408,2016-08-02 15:32:31:312
0.606,-11.741,-0.74,-0.615,1.003,-0.085,25.1,38.3,-3.7,182508,2016-08-02 15:32:31:412
0.606,-11.741,-0.74,-0.615,1.003,-0.085,29.4,34.3,-7.4,182608,2016-08-02 15:32:31:512
-4.368,-15.828,6.74,-0.615,1.003,-0.085,29.4,34.3,-7.4,182708,2016-08-02 15:32:31:612
-1.433,-1.709,2.495,-0.598,0.672,-1.659,31.4,32.8,-5.6,182808,2016-08-02 15:32:31:712
-1.433,-1.709,2.495,-0.598,0.672,-1.659,31.4,32.8,-5.6,182908,2016-08-02 15:32:31:812
1.982,-15.938,-11.732,-1.286,-0.133,-0.709,28.7,35.3,-1.6,183008,2016-08-02 15:32:31:912
1.982,-15.938,-11.732,-1.286,-0.133,-0.709,28.7,35.3,-1.6,183109,2016-08-02 15:32:32:013
0.929,-5.389,6.687,-1.286,-0.133,-0.709,25.4,39.5,2.5,183209,2016-08-02 15:32:32:113
0.929,-5.389,6.687,0.647,-2.327,2.039,25.4,39.5,2.5,183307,2016-08-02 15:32:32:211
-1.296,-6.527,4.972,0.647,-2.327,2.039,26.5,38.5,-1.6,183407,2016-08-02 15:32:32:311
-1.296,-6.527,4.972,0.356,0.68,1.007,26.5,38.5,-1.6,183507,2016-08-02 15:32:32:411
2.77,-12.365,-1.394,0.356,0.68,1.007,30.1,34.8,-5.9,183608,2016-08-02 15:32:32:512
-4.201,-14.869,2.745,-2.408,0.057,-1.032,30.1,34.8,-5.9,183707,2016-08-02 15:32:32:611
-4.201,-14.869,2.745,-2.408,0.057,-1.032,32.6,32.3,-5.9,183807,2016-08-02 15:32:32:711
-1.978,-1.346,1.894,-2.408,0.057,-1.032,32.6,32.3,-5.9,183908,2016-08-02 15:32:32:812
-1.978,-1.346,1.894,0.624,-3.264,0.148,29.9,34.6,-0.7,184006,2016-08-02 15:32:32:910
0.226,-6.507,-7.945,0.624,-3.264,0.148,29.9,34.6,-0.7,184108,2016-08-02 15:32:33:012
0.226,-6.507,-7.945,0.377,-0.455,-0.462,26.3,38.6,2.9,184208,2016-08-02 15:32:33:112
-4.829,-11.683,5.777,0.377,-0.455,-0.462,26.3,38.6,2.9,184307,2016-08-02 15:32:33:211
-4.829,-11.683,5.777,0.377,-0.455,-0.462,25.9,38.5,0.6,184408,2016-08-02 15:32:33:312
-0.142,-9.462,-1.317,1.301,2.053,0.337,25.9,38.5,0.6,184508,2016-08-02 15:32:33:412
2.306,-10.412,-0.688,1.301,2.053,0.337,29.5,34.9,-5.1,184606,2016-08-02 15:32:33:510
2.306,-10.412,-0.688,-0.968,-0.217,-0.53,29.5,34.9,-5.1,184709,2016-08-02 15:32:33:613
